hydroID,hydroCode,lon,lat,easting,northing,projection,elevation,gw_bore_depth,gw_level,gw_level_std,gw_level_mean_Neil,gw_level_std_Neil,diff
30133986,684100014,139.907316,-28.249561,-196745.8927,6854671.14,54,29.72558883,39.62,25.91,0,25.91,,0
30131065,613500016,136.071161,-31.076293,-545468.8194,6510081.312,53,152.65036,28.9,25.9,0,25.9,,0
30150072,583700039,134.98556,-30.242466,-660132.0375,6592510.91,53,166.0987796,29.87,25.865,0.345,25.865,0.487903679,0
30134735,543900003,132.926421,-29.17613,-875695.1669,6689059.814,53,198.8726925,100,25.85,0,25.85,,0
30119201,673900004,139.110953,-29.453528,-266272.0867,6715719.363,54,55.109,27.43,25.78,1.046518036,25.78,1.281717598,0
30120411,613900004,136.1209821,-29.4640029,-558140.4837,6690809.942,53,86.70851371,28.2,26.35,0,25.66,0.975807358,0.69
30118171,703500031,140.838778,-31.070792,-88286.11767,6546187.374,54,63.30519867,73.3,25.6,0,25.6,0,0
30181099,593700043,135.322915,-30.437955,-625046.5006,6574092.682,53,158.9317609,31.84,25.6,0,25.6,,0
30107610,573700104,134.199266,-30.35538,-735207.5123,6571363.389,53,167.6231756,27.5,25.6,0,25.6,,0
30139920,593600006,135.2423031,-30.511414,-631997.7116,6565047.037,53,159.0250576,29,25.49,0,25.49,,0
30077947,583700014,134.548032,-30.266892,-702396.9816,6585123.165,53,168.1782258,64.11,25.36,11.64,25.36,16.46144587,0
30091085,573700064,134.106153,-30.164799,-746733.2647,6591701.668,53,183.176165,40.84,25.36,0,25.36,,0
30065304,694100075,140.1176699,-28.122644,-176830.7429,6869989.407,54,35.356116,76.2,25.3,0,25.3,,0
30102426,603600017,135.676124,-30.779506,-586901.0181,6539416.351,53,150.2031877,30.48,25.3,0,25.3,,0
30106733,573700011,134.106089,-30.164855,-746738.7817,6591694.667,53,183.1486793,46.63,25.3,0,25.3,,0
30102967,583800080,134.919187,-29.934842,-670286.4797,6626282.6,53,162.5880525,40.92,25.3,0,25.3,,0
30121354,694100184,140.196225,-28.149188,-168918.8781,6867475.512,54,34.17884064,65.53,25.29,0,25.29,,0
30132310,673700029,139.442454,-30.461564,-226540.7368,6605685.486,54,86.77994801,90.53,25.25,0,25.25,,0
30165451,593700044,135.177658,-30.498018,-638423.5374,6565882.709,53,157.4481971,26.5,25.21,0,25.21,,0
30146974,583700135,134.98556,-30.24252,-660131.389,6592504.861,53,166.0763226,29.8,25.115,0.125,25.115,0.176776695,0
30115467,573700022,134.178916,-30.343957,-737334.5311,6572417.222,53,172.54056,32.92,25.15,0.45,25.09666667,0.459383645,0.053333333
30118232,563800058,133.572564,-29.55869,-806879.7578,6653677.24,53,182.29328,37.82,25.08,0,25.08,,0
30061905,593600008,135.2810109,-30.573817,-627509.3807,6558457.452,53,151.6090438,28.8,25.05,0,25.05,,0
30189492,603900003,135.649661,-29.152401,-607714.4069,6721228.952,53,125.9873993,28.04,25,0,25,,0
30120273,683800011,139.753528,-29.593925,-202699.0425,6704188.444,54,33.99448448,37.49,24.99,0,24.99,,0
30118170,703500004,140.838778,-31.070792,-88286.11767,6546187.374,54,63.30519867,66.14,24.92,1.714730299,24.92,1.98,1.03E-13
30120024,593800041,135.394616,-29.992927,-623241.6319,6624633.797,53,187.34876,28.2,25.08333333,3.527532975,24.8525,3.557615072,0.230833333
30175362,704300007,140.689495,-27.344024,-124916.9308,6959609.276,54,54.2394,27.43,24.84,0.15,24.84,0.212132034,0
30159175,654000001,138.486728,-28.904707,-331590.4418,6772566.979,54,25.72808678,27.43,24.84,0.15,24.84,0.212132034,0
30178202,583800079,134.898527,-29.926966,-672397.1783,6626949.55,53,161.9737988,37.67,24.81,0,24.81,,0
30114519,593700055,135.476491,-30.429244,-610253.0719,6576616.666,53,154.6666604,42.16,29,0,24.8,5.939696962,4.2
30135351,593600033,135.45639,-30.560009,-610685.493,6561781.203,53,154.43428,29.8,24.78,0,24.78,,0
30145934,563700029,133.969531,-30.442199,-756419.3827,6559030.005,53,154.5042768,28.67,25.08,0,24.71,0.523259018,0.37
30170583,574100007,134.09877,-28.17196,-772434.8754,6815364.819,53,260.2172,35.66,24.84,0.16,24.69666667,0.295352896,0.143333333
30062372,584300021,134.742155,-27.123327,-720293.4067,6939791.033,53,189.4115955,34,24.69,0,24.69,,0
30077293,704000014,140.52813,-28.656402,-133165.1777,6812883.842,54,40.61843472,89.3,24.68,0,24.68,,0
30115994,593800014,135.139211,-29.968004,-648428.8809,6624840.148,53,168.3594898,30.5,24.66,0.042426407,24.66,0.051961524,0
30075384,583700146,134.865221,-30.235459,-671922.189,6592034.627,53,165.5885026,28.04,24.66,0,24.66,,0
30130982,593800044,135.139211,-29.968004,-648428.8809,6624840.148,53,168.3594898,31,24.6,0,24.6,,0
30178750,573700056,134.373601,-30.040127,-722235.5285,6608650.823,53,168.21169,49.99,24.45,0,24.45,,0
30182184,614000011,136.100858,-28.821526,-566849.693,6762486.733,53,115.14768,124.97,24.38,0,24.38,,0
30176221,603600045,135.901387,-30.668458,-566394.3305,6554039.983,53,160.8080759,60.96,24.38,0,24.38,,0
30180215,563700093,133.809866,-30.048129,-777169.032,6601436.314,53,203.8723263,70.1,24.38,0,24.38,,0
30179525,683700061,139.55712,-30.273443,-216869.517,6627356.306,54,84.99948829,110.34,24.38,0,24.38,,0
30083999,583800076,134.682869,-29.899562,-693784.8515,6627748.395,53,165,28.04,24.38,0,24.38,,0
30081977,573700035,134.213366,-30.166245,-736262.8051,6592736.797,53,175.4051633,45.11,24.38,0,24.38,,0
30108945,684100013,139.908407,-28.249408,-196639.4176,6854694.491,54,29.63964799,31.39,24.38,0,24.38,,0
30120914,704100249,140.523753,-28.321224,-135612.0739,6850122.708,54,52.58872975,57.91,24.38,0,24.38,,0
30155806,583800075,134.908257,-29.763211,-673404.1741,6645400.734,53,153.50916,54.86,24.38,0,24.38,,0
30156117,583700026,134.865284,-30.235459,-671916.06,6592035.291,53,165.5846457,28.04,24.38,0,24.38,,0
30190048,673700026,139.400951,-30.453897,-230599.6755,6606268.87,54,117.1238778,67.06,24.38,0,24.38,,0
30135158,704400007,140.642729,-26.676888,-133311.6967,7033533.39,54,90.49286187,109.73,24.38,0,24.38,,0
30144533,573700007,134.146561,-30.097381,-743660.2838,6599718.298,53,180.0113717,31.7,24.38,0,24.38,,0
30106629,593700056,135.496366,-30.418128,-608453.8717,6578059.501,53,158.302222,32.97,22.72,0,24.355,2.312239174,1.635
30148342,683800024,139.835664,-29.937509,-192327.1764,6666464.679,54,57.66180205,33.8,24.34,0.04,24.34,0.056568542,0
30147228,704100272,140.585538,-28.110342,-130780.2251,6873891.216,54,41,98,24.3,0,24.3,,0
30065188,583800096,134.710162,-29.953175,-690465.9465,6622028.691,53,165.5056533,36.58,24.23,0,24.23,,0
30181279,583700025,134.865242,-30.227796,-672013.1094,6592893.416,53,166.1015565,28.35,24.16,0,24.16,,0
30188694,683700049,139.505703,-30.46095,-220447.925,6606162.221,54,51.63292,52.43,21.54,8.04687517,24.155,9.597140199,2.615
30170499,603600037,135.717363,-30.627016,-584656.1033,6556879.958,53,157.7641393,33.48,24.27,0,24.085,0.261629509,0.185
30168300,584300019,134.755957,-27.161919,-718478.1528,6935596.342,53,185.4458586,34.44,24.08,0,24.08,,0
30165369,583700022,134.817157,-30.239326,-676551.2209,6591093.909,53,167.325333,31.85,24.08,0,24.08,,0
30137132,574300025,134.383035,-27.062304,-757077.7447,6943017.548,53,222.58284,33,24.08,0,24.08,,0
30064318,704100251,140.523753,-28.321224,-135612.0739,6850122.708,54,52.58872975,60.35,24.07,0,24.07,,0
30175054,584100051,134.872013,-28.137132,-695914.3846,6827333.306,53,143.94676,121.92,24.27,0,24.025,0.346482323,0.245
30089500,663800030,138.821189,-29.5821,-293500.3308,6699438.164,54,96.37965664,31,24,0,24,0,0
30062339,584000031,134.856057,-28.871593,-689040.9991,6744805.188,53,143.5478,32,24,0,24,,0
30065305,694100078,140.139164,-28.033102,-175275.3077,6880068.835,54,39.40011558,31.5,24,0,24,,0
30168329,694000027,140.277044,-28.681434,-157632.4187,6808734.396,54,37.76416,88,24,0,24,,0
30162731,663800031,138.806683,-29.595123,-294809.4738,6697887.29,54,102.2389354,31,24,0,24,,0
30130837,673900007,139.377072,-29.206191,-242147.9869,6744987.132,54,12.86643926,24.69,24,0,24,,0
30189796,673900015,139.109647,-29.453575,-266398.9994,6715705.457,54,55.27136,54,24,0,24,,0
30105599,594500002,135.329027,-26.372566,-669211.0671,7029669.43,53,178.120141,406.6,23.866,8.690191252,23.866,9.715929189,0
30095507,694100127,140.307038,-28.217195,-157577.1776,6860522.929,54,36.59134042,97.54,23.77,0,23.77,,0
30103087,593700071,135.499738,-30.419747,-608108.1659,6577912.024,53,157.783963,30.48,23.77,0,23.77,,0
30164568,694100230,140.301073,-28.214664,-158180.3473,6860771.761,54,34.74032,390,23.77,0,23.77,,0
30133839,704000015,140.52813,-28.656402,-133165.1777,6812883.842,54,40.61843472,89.91,23.77,0,23.77,,0
30150531,593700003,135.066633,-30.201445,-652736.4621,6597947.63,53,161.1646195,28.65,23.72,0,23.72,,0
30083027,584300007,134.802716,-27.238335,-712936.0663,6927484.013,53,182.17408,30.48,23.605,2.305,23.605,3.259762261,0
30105851,593700054,135.420522,-30.420098,-615787.3505,6577078.311,53,156.1731834,26,23.73,0,23.525,0.28991378,0.205
30127359,593600119,135.441046,-30.59124,-611807.8233,6558131.733,53,153.0775601,280,23.5,0,23.5,,0
30108640,694100079,140.139053,-28.032993,-175286.9478,6880080.339,54,39.40403471,31.6,23.5,0,23.5,,0
30127088,583700099,134.891154,-30.167466,-670221.6014,6599925.287,53,164.254366,35.05,23.47,0,23.47,,0
30075875,633800061,137.280698,-29.587121,-443588.6441,6687204.051,53,24.06958076,150,23.42,0.19,23.42,0.268700577,0
30167093,583700050,134.839977,-30.395031,-672433.2505,6573889.83,53,162.6049052,30.72,23.25,5.88,23.25,8.315575747,0
30072118,573700040,134.216706,-30.454421,-732235.1673,6560449.383,53,142.9843078,31.39,23.25,0,23.25,,0
30124341,573700102,134.21677,-30.454421,-732228.9485,6560450.098,53,142.9836047,30.56,23.25,0,23.25,,0
30181709,603700043,135.725666,-30.420592,-586191.2026,6580051.904,53,151.0411255,23.4,23.23,0,23.23,,0
30141161,573700044,134.21677,-30.454421,-732228.9485,6560450.098,53,142.9836047,32,22.755,0.805,23.22,1.13872736,0.465
30177939,704300052,140.684573,-27.349329,-125375.5126,6958994.763,54,53.50142184,32.92,23.17,0,23.17,,0
30066280,563700035,133.969603,-30.442146,-756413.0798,6559036.773,53,154.5078077,29.57,23.16,0,23.16,,0
30161213,694100271,140.355964,-28.186842,-152944.0224,6864164.389,54,37.19864991,68.28,23.16,0,23.16,,0
30155678,593600001,135.02541,-30.531552,-652782.2633,6560548.212,53,153.28624,25.7,23.42,0,23.13,0.410121933,0.29
30167091,583700038,134.948405,-30.2182,-664038.0069,6594841.254,53,162.9926,30.48,23.1,0,23.1,,0
30177491,583700019,134.754593,-30.128982,-683988.0348,6602796.018,53,164.9056537,28.65,23.09,0,23.09,,0
30066781,593700085,135.482268,-30.424461,-609748.0742,6577209.773,53,156.8913113,31.25,23.74,0,23.06,0.961665222,0.68
30143099,694100086,140.212487,-28.223255,-166852.7812,6859328.519,54,30.71297334,42,23,0,23,,0
30144191,584000029,134.835711,-28.898325,-690736.9423,6741598.911,53,142.1323414,30,23,0,23,,0
30169794,583600084,134.955249,-30.544956,-659421.6894,6558311.661,53,159.6732338,27.6,23,0,23,,0
30183804,584000024,134.913212,-28.603209,-686499.0296,6775481.164,53,136.7356375,150,23,0,23,,0
30158727,603600046,135.81323,-30.72299,-574300.3637,6547085.147,53,154.6318709,36.38,22.905,1.565,22.905,2.213244225,0
30132635,683600001,139.503824,-30.544403,-220008.7736,6596863.574,54,44.295,50.29,22.86,12.19,22.86,17.23926333,0
30118024,683700057,139.735203,-30.073621,-201095.8298,6650706.399,54,41.94112,33.53,22.86,0,22.86,0,0
30081399,704400003,140.870617,-26.566149,-111148.7461,7046958.124,54,131.8255884,155.45,22.86,0,22.86,,0
30104393,584200003,134.691294,-27.883558,-716802.4499,6853952.209,53,150.950577,80.47,22.86,0,22.86,,0
30118386,694500006,140.39756,-26.41425,-159309.9601,7061489.233,54,68.9972,269.14,22.86,0,22.86,,0
30118970,593600007,135.29798,-30.522903,-626465.8825,6564329.949,53,163.9842,30.48,22.86,0,22.86,,0
30171878,694500005,140.480754,-26.246263,-151927.1693,7080593.404,54,103.8261531,207.26,22.86,0,22.86,,0
30148706,584300020,134.802716,-27.238335,-712936.0663,6927484.013,53,182.17408,34,22.86,0,22.86,,0
30082932,603600039,135.806443,-30.649034,-575791.4969,6555289.811,53,161.2155694,41.89,23.525,1.775,22.8,2.174281491,0.725
30116479,694300012,140.341032,-27.471721,-158749.3518,6943603.018,54,47.04384231,54,22.8,0,22.8,,0
30062622,583900038,134.589213,-29.373018,-709359.4874,6685792.709,53,149.26216,67.5,22.73,0.113578167,22.73,0.13114877,0
30064276,683700062,139.611264,-30.351146,-211074.3468,6619053.593,54,49.81951697,43.59,22.665,16.565,22.665,23.42644766,0
30076967,583700104,134.684713,-30.187933,-690071.1883,6595444.683,53,164.6829375,27.74,22.56,0,22.56,,0
30124748,613700030,136.06461,-30.372888,-553862.1321,6588650.71,53,116.684371,29.26,22.56,0,22.56,,0
30172890,584400022,134.877485,-26.999828,-708057.0861,6954989.567,53,174.2985348,28,22.5,0.5,22.5,0.707106781,0
30079084,583700065,134.978322,-30.450093,-658333.4235,6569178.87,53,149.66924,31,22.5,0,22.5,,0
30163035,593600075,135.074927,-30.560191,-647637.734,6557857.397,53,152.9897272,24.4,22.49,0,22.49,,0
30143041,583700011,134.626804,-30.225593,-695243.9536,6590602.723,53,163.86292,29,22.46,0,22.46,,0
30171743,663800009,138.757438,-29.925835,-296954.3137,6660707.63,54,125.2283745,41.15,22.405,14.785,22.405,20.90914752,9.95E-14
30162860,704200038,140.750946,-27.813906,-116169.6678,6907691.358,54,62.89371453,131.8,22.3,0,22.3,,0
30091280,603700042,135.72743,-30.418354,-586045.4577,6580319.518,53,151.3595232,25.91,22.25,0,22.25,,0
30109000,583800047,134.78727,-29.770571,-685145.9534,6643310.939,53,154.9952512,30.48,22.25,0,22.25,,0
30141669,583700030,134.777259,-30.307505,-679598.5793,6583031.205,53,168.0140439,40.08,22.25,0,22.25,,0
30169653,593600002,135.444494,-30.594665,-611434.1204,6557783.195,53,154.2639988,37.4,22.17,0,22.17,,0
30182354,583600055,134.968823,-30.547495,-658074.9884,6558169.926,53,154.9471572,25.52,22.14,0,22.14,,0
30066883,613600044,136.169249,-30.929821,-537646.5204,6527386.851,53,143.6793918,25.99,22.14,0,22.14,,0
30182357,583700096,134.976857,-30.138593,-662224.9006,6604056.07,53,161.3135123,25.6,22.12,0,22.12,0,0
30150402,613800025,136.1971172,-29.700179,-548201.794,6665103.708,53,85.77032,31.5,22.12,0.78,22.12,1.103086579,9.95E-14
30130602,573700134,134.393276,-30.1609,-718796.2115,6595321.671,53,175.176041,39.32,22.1,4.12,22.1,5.826559877,0
30181111,704300038,140.694947,-27.329085,-124460.0213,6961297.303,54,53.99895767,42,22,0,22,,0
30064319,704100265,140.763601,-28.424629,-111422.9306,6839876.778,54,51.33724,66,22,0,22,,0
30164837,694100128,140.312622,-28.214235,-157045.4167,6860882.583,54,39.57153586,53,22,0,22,,0
30145877,584100022,134.832445,-28.068944,-700625.7246,6834582.885,53,143.7480567,280.7,22,0,22,,0
30086044,584400021,134.877485,-26.999828,-708057.0861,6954989.567,53,174.2985348,28.04,21.975,0.025,21.975,0.035355339,0
30186056,583700033,134.97724,-30.143791,-662125.3283,6603477.759,53,161.4057375,23.62,21.95,0,21.95,,0
30177907,694100029,140.268986,-28.151463,-161732.772,6867624.055,54,38.49035814,65.23,21.95,0,21.95,,0
30096515,583700091,134.795737,-30.143086,-679808.3934,6601651.472,53,162.6896289,32.92,21.95,0,21.95,,0
30117766,583900018,134.848211,-29.417177,-683399.9992,6683559.209,53,165.736187,51.82,21.95,0,21.95,,0
30122258,694100207,140.161964,-28.152033,-172278.2747,6866968.504,54,40.05662849,62.17,21.94,0,21.94,,0
30159912,694200172,140.158705,-27.670214,-175609.2141,6920538.487,54,36,71.62,21.94,0,21.94,,0
30135982,694100199,140.1359839,-28.052995,-175463.9256,6877838.532,54,41.88107744,61.26,21.94,0,21.94,,0
30152755,694100187,140.21104,-28.134424,-167550.7209,6869199.561,54,42.10002982,60.96,21.94,0,21.94,,0
30104699,573700136,134.450744,-30.189399,-712838.7168,6592753.962,53,178.4099549,56.39,21.845,3.555,21.845,5.027529214,0
30152448,583700098,134.891154,-30.167466,-670221.6014,6599925.287,53,164.254366,25.6,21.72,0,21.735,0.021213203,0.015
30094185,573700122,134.235364,-30.239848,-733177.442,6584724.877,53,156.81984,26.31,21.7,0,21.7,,0
30121628,573900041,134.478686,-29.254672,-721662.044,6697891.084,53,147.9358623,38.7,21.675,3.076828725,21.675,3.552815785,0
30066490,614000010,136.113466,-28.833083,-565487.6961,6761309.158,53,110.6605734,40,21.672,1.66226833,21.672,1.858472491,9.95E-14
30124351,583700048,134.760152,-30.379496,-680377.6066,6574782.268,53,165.5216345,57.3,21.64,6.4,21.64,9.050966799,0
30121185,694100208,140.162145,-28.151068,-172266.5051,6867076.839,54,39.57108038,61.57,21.64,0,21.64,,0
30141479,593700062,135.3994861,-30.005124,-622626.8849,6623317.086,53,186.2730964,30.78,21.64,0,21.64,,0
30077767,593700098,135.322915,-30.437955,-625046.5006,6574092.682,53,158.9317609,32,21.6,0,21.6,,0
30068194,573800037,134.485292,-29.728668,-715201.3737,6644794.937,53,157.73504,25,21.54,0,21.54,,0
30068846,583700036,134.891092,-30.16752,-670226.9848,6599918.586,53,164.282689,26.21,21.52,0,21.52,,0
30065171,573800035,134.485292,-29.728668,-715201.3737,6644794.937,53,157.73504,27.43,21.51,0,21.51,,0
30095850,574200028,134.052226,-27.9206,-780123.0621,6843106.38,53,284.2758387,28,21.395,3.105,21.395,4.391133111,0
30094610,683700005,139.9749619,-30.011661,-178323.9154,6659055.243,54,31.05080031,85.34,21.34,0,21.34,,0
30062699,704400026,140.7926651,-26.76741,-117847.4427,7024212.365,54,72.01330615,23.16,21.34,0,21.34,,0
30078693,563700006,133.982406,-30.089083,-759786.0304,6598804.311,53,190.737235,25.3,21.34,0,21.34,,0
30081690,673600020,139.333792,-30.585138,-236076.7129,6591221.888,54,134.4568,30.48,21.34,0,21.34,,0
30095638,683700059,139.9432489,-30.116734,-180668.9791,6647178.276,54,20.15256013,64.01,21.34,0,21.34,,0
30107743,694100038,140.476709,-28.229124,-140794.8788,6860112.049,54,50.05139003,30.48,21.34,0,21.34,,0
30098588,684100023,139.986882,-28.259625,-188842.7988,6854010.632,54,34.2775956,33.53,21.34,0,21.34,,0
30126319,694100023,140.497607,-28.173634,-139069.4316,6866392.326,54,41.23824,23.16,21.34,0,21.34,,0
30175577,654200003,138.402503,-27.820485,-348531.5223,6892824.459,54,29.73834534,27.43,21.34,0,21.34,,0
30096711,694000028,140.181193,-28.913544,-165545.311,6782385.445,54,28.48289234,83.82,21.33,0,21.33,,0
30066974,663800001,138.821189,-29.5821,-293500.3308,6699438.164,54,96.37965664,23.25,22.34,1.442590263,21.32,0.028284271,1.02
30124182,593800046,135.003148,-29.969306,-661683.5771,6623293.695,53,163.36656,24,21.32,0,21.32,,0
30189186,613800040,136.188415,-29.924583,-546668.8208,6639933.413,53,113.5912288,28.9,21.3,0,21.3,,0
30124412,683700051,139.615066,-30.484279,-209735.3261,6604264.405,54,29.22708552,32.92,21.035,0.305,21.035,0.431335137,0
30082828,704400031,140.836416,-26.66368,-114042.3382,7035953.923,54,101.4493627,85.95,21.03,0,21.03,,0
30139349,583700100,134.857305,-30.154285,-673676.677,6601046.311,53,163.0390954,24.38,21.03,0,21.03,,0
30142842,694000054,140.4202845,-28.5977468,-144101.461,6818825.122,54,41.98487749,110.95,21.03,0,21.03,,0
30153029,603600089,135.676124,-30.779506,-586901.0181,6539416.351,53,150.2031877,23.77,21.02,0,21.02,,0
30149323,673900012,139.260613,-29.462813,-251620.0027,6715669.864,54,52.43336,37,21,0,21,0,0
30177798,704100130,140.639422,-28.096033,-125552.7268,6875761.945,54,57.14214773,53,21,0,21,,0
30076808,594400024,135.058473,-26.719146,-692875.1419,6988240.678,53,171.6374515,36.3,21,0,21,,0
30074626,564300063,133.511375,-27.437312,-840201.9915,6891546.926,53,312.9553776,47,21,0,21,,0
30106079,633800047,137.29384,-29.533866,-442808.1617,6693256.795,53,0.49488,71,21,0,21,,0
30108225,694100126,140.312618,-28.214759,-157042.5806,6860824.293,54,39.75924452,61,21,0,21,,0
30121890,583800099,134.679965,-29.607579,-697617.0839,6660451.284,53,144.6110164,42,21,0,21,,0
30158646,583800100,134.680368,-29.604323,-697616.9954,6660820.6,53,147.5670089,42,21,0,21,,0
30159310,694200066,140.181702,-27.747498,-172854.1118,6912069.708,54,45.61514996,69,21,0,21,,0
30161649,594300014,135.224,-27.374955,-669226.7206,6916270.666,53,141.438748,42,21,0,21,,0
30137668,674500008,139.4030959,-26.110697,-260940.9556,7089767.133,54,36.32987494,34,21,0,21,,0
30135769,594100044,135.146789,-28.476055,-664820.074,6792078.472,53,129.789283,70.8,20.74,0.74,20.98666667,0.854478398,0.246666667
30131219,593700074,135.015117,-30.070225,-659315.2872,6612112.3,53,158.7667649,25.5,20.96,0,20.96,,0
30076966,583700101,134.857232,-30.154285,-673683.7852,6601045.543,53,163.0388467,26,20.91,0.18,20.91,0.254558441,0
30165371,583700056,134.802864,-30.38056,-676215.1691,6575117.544,53,157.9074066,24.08,20.88,0,20.88,,0
30173832,583700097,134.891154,-30.167466,-670221.6014,6599925.287,53,164.254366,32.6,20.75,0,20.775,0.035355339,0.025
30157847,604000014,135.756035,-28.930885,-599655.7147,6747039.66,53,113.53063,1225.6,20.74,0,20.74,,0
30067730,694100030,140.226244,-28.180917,-165762.0048,6864113.12,54,36.19714523,53.95,20.73,0,20.73,,0
30103643,653900006,138.318438,-29.040348,-346977.4487,6756240.759,54,22.71256,21.34,20.73,0,20.73,,0
30137137,583700020,134.857232,-30.154285,-673683.7852,6601045.543,53,163.0388467,32.92,20.73,0,20.73,,0
30153188,593800004,135.003148,-29.969306,-661683.5771,6623293.695,53,163.36656,21.64,20.73,0,20.73,,0
30101310,704500015,140.9058142,-26.1984713,-109569.9241,7087987.183,54,109.4591404,138.07,20.725,0.305,20.725,0.431335137,0
30184867,694000056,140.380964,-28.517761,-148453.2945,6827504.931,54,38.92174761,73.15,20.72,0,20.72,,0
30107556,694000065,140.498266,-28.750619,-135520.3148,6802249.721,54,41.24917909,105.7,20.7,0,20.7,,0
30076960,573900009,134.0971929,-29.134436,-760715.364,6707250.701,53,155.5442993,30,20.625,0.405,20.625,0.572756493,0
30089723,613800022,136.2924202,-29.6996802,-538904.6826,6666035.07,53,78.44774355,26.57,20.555,0.745,20.555,1.053589104,0
30178201,583800067,134.528097,-29.801865,-710110.0624,6637047.075,53,158.369107,23.77,20.62666667,0.196864307,20.5425,0.259020591,0.084166667
30101954,573900011,134.14759,-29.179658,-755183.1977,6702726.909,53,154.6158688,27.43,20.515,0.825,20.515,1.166726189,0
30094501,603600050,135.695646,-30.814167,-584618.8254,6535732.563,53,157.0134907,44.17,20.5,0,20.5,,0
30126737,654200006,138.432725,-27.781326,-345842.8554,6897400.79,54,32.05723576,38.6,20.5,0,20.5,,0
30106975,693900012,140.275751,-29.020868,-155611.7015,6770982.338,54,36.0107749,57.91,20.42,0,20.42,,0
30176214,573700021,134.171072,-30.304582,-738605.6635,6576746.442,53,183.1432,27.5,20,0,20.395,0.558614357,0.395
30085481,583700109,134.556333,-30.201116,-702408.6841,6592586.774,53,161.74004,31.32,20.37,0,20.37,,0
30108690,603600032,135.70491,-30.597496,-586196.6095,6560059.49,53,153.9430716,30.79,20.35,0,20.35,,0
30156120,583700111,134.556333,-30.201116,-702408.6841,6592586.774,53,161.74004,39.62,20.31,0,20.31,,0
30169569,673800030,139.053253,-29.587015,-270872.7183,6700470.782,54,89.75376629,24,20.3,0.79,20.3,1.117228714,0
30184122,583700037,134.926158,-30.20394,-666374.4244,6596205.964,53,159.1276997,23,20.3,0,20.3,,0
30162844,593600081,135.293501,-30.606661,-625911.8906,6554908.622,53,163.7280653,40.06,20.3,0,20.3,,0
30138446,673800029,139.047736,-29.58567,-271419.9913,6700583.526,54,84.30612557,24,20.28,0.77,20.28,1.088944443,0
30151608,574200158,134.084504,-27.971928,-776281.2496,6837685.547,53,277.6245869,75,20.275,0.625,20.275,0.883883476,0
30150996,594200025,135.221717,-27.775578,-665118.9423,6871332.562,53,105.0945499,341.6,20.27,0,20.27,,0
30124275,584100054,134.859108,-28.387121,-694340.8225,6799164.392,53,140.41732,56.3,19.65,0,20.24,0.834386002,0.59
30072132,583700110,134.556332,-30.20117,-702408.1093,6592580.71,53,161.74016,39.62,20.18,0,20.18,,0
30144612,593600092,135.117548,-30.856442,-639942.9698,6525131.065,53,153.3769167,22.97,20.14,0,20.14,,0
30181978,694100183,140.192822,-28.095035,-169593.1985,6873479.227,54,44.49177829,76.81,20.12,0,20.12,,0
30064060,593800027,135.008283,-29.896566,-662046.5378,6631495.903,53,158.362611,52.43,20.12,0,20.12,,0
30095984,694400010,140.291934,-26.517254,-169286.2002,7049484.917,54,51.56944799,29.87,20.12,0,20.12,,0
30141788,694500008,140.212889,-26.343227,-178220.4035,7068422.951,54,47.65515964,27.13,20.12,0,20.12,,0
30193109,654200007,138.426785,-27.796238,-346314.9546,6895697.054,54,30.7142,29.7,20.1,0,20.1,,0
30107149,614000037,136.174756,-28.890643,-558856.4144,6755429.396,53,97.24568,39.6,20.05,0.25,20.05,0.353553391,0
30125215,673800010,139.236992,-29.790703,-251461.0648,6679013.429,54,121.4858118,25.35,20.05,1.15,20.05,1.626345597,9.95E-14
30062618,593900122,135.176952,-29.066913,-655160.6899,6726165.04,53,127.5729683,40,19,0,20,1.414213562,1
30066028,674500007,139.395912,-26.124158,-261575.0336,7088225.861,54,49.27624,37,20,0,20,,0
30077350,584500002,134.562906,-26.363365,-746774.3696,7023353.684,53,258.0702571,225.55,20,0,20,,0
30193088,694200069,140.110643,-27.655362,-180461.2625,6921924.342,54,37.76997251,91,20,0,20,,0
30103288,584500003,134.793038,-26.431341,-722755.7274,7017980.123,53,214.609363,25.91,20,0,20,,0
30108387,694200070,140.110623,-27.655362,-180463.2434,6921924.23,54,37.79980528,91,20,0,20,,0
30126829,634400001,137.462261,-26.564275,-452562.4428,7026149.296,53,19.77664652,79.9,20,0,20,,0
30153010,683700094,139.559394,-30.475719,-215163.4354,6604862.777,54,37.41867828,35,20,0,20,,0
30168912,594400001,135.079853,-26.711407,-690803.3896,6989313.646,53,168.7972823,21.4,20,0,20,,0
30151017,634400002,137.462261,-26.564275,-452562.4428,7026149.296,53,19.77664652,79.5,20,0,20,,0
30134663,683700088,139.7899,-30.168526,-195132.9396,6640485.21,54,31.78062144,27,18,0,19.98,2.800142853,1.98
30105519,614000041,136.174353,-28.893984,-558861.5525,6755052.04,53,96.44384,27,19.05,0.55,19.93333333,1.62583312,0.883333333
30178865,703600008,140.937727,-30.921371,-79729.72484,6563313.807,54,64.12904,258.17,19.91,0,19.91,,0
30092097,583800092,134.781088,-29.607442,-687712.1138,6661531.267,53,148.1732207,20.14,19.89,0,19.89,,0
30172170,574300018,134.079317,-27.355289,-784181.0726,6906930.274,53,307.1454311,25.2,19.85,0,19.85,,0
30096807,694100224,140.063657,-28.262863,-181260.5082,6854088.48,54,29.23412,85.34,19.81,0,19.81,,0
